start_date,end_date,category,start,stop,miles,purpose,route,month,duration,week name,month number,hours,time of day
2016-06-28 23:34:00,2016-06-28 23:59:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,June,0 days 23:35:00,Tuesday,6,23,Night
2016-06-29 08:56:00,2016-06-29 09:24:00,Business,Cary,Morrisville,7.3,,Cary ➝ Morrisville,June,0 days 23:32:00,Wednesday,6,8,Morning
2016-06-29 10:22:00,2016-06-29 10:38:00,Business,Morrisville,Cary,7.4,,Morrisville ➝ Cary,June,0 days 23:44:00,Wednesday,6,10,Morning
2016-06-29 11:49:00,2016-06-29 11:51:00,Business,Whitebridge,Westpark Place,1.6,,Whitebridge ➝ Westpark Place,June,0 days 23:58:00,Wednesday,6,11,Morning
2016-06-29 12:11:00,2016-06-29 12:16:00,Business,Westpark Place,Whitebridge,1.8,,Westpark Place ➝ Whitebridge,June,0 days 23:55:00,Wednesday,6,12,Afternoon
2016-06-29 20:11:00,2016-06-29 20:29:00,Business,Cary,Durham,10.4,Meeting,Cary ➝ Durham,June,0 days 23:42:00,Wednesday,6,20,Evening
2016-06-29 23:38:00,2016-06-30 00:00:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,June,0 days 23:38:00,Wednesday,6,23,Night
2016-06-30 20:09:00,2016-06-30 20:26:00,Business,Cary,Durham,9.9,Meeting,Cary ➝ Durham,June,0 days 23:43:00,Thursday,6,20,Evening
2016-07-01 00:00:00,2016-07-01 00:25:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,July,0 days 23:35:00,Friday,7,0,Night
2016-07-01 09:34:00,2016-07-01 09:57:00,Business,Cary,Raleigh,13.3,Meeting,Cary ➝ Raleigh,July,0 days 23:37:00,Friday,7,9,Morning
2016-07-01 12:36:00,2016-07-01 13:00:00,Business,Raleigh,Cary,11.3,Meeting,Raleigh ➝ Cary,July,0 days 23:36:00,Friday,7,12,Afternoon
2016-07-01 20:06:00,2016-07-01 20:24:00,Business,Cary,Durham,10.5,Meeting,Cary ➝ Durham,July,0 days 23:42:00,Friday,7,20,Evening
2016-07-01 23:48:00,2016-07-02 00:09:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,July,0 days 23:39:00,Friday,7,23,Night
2016-07-02 20:18:00,2016-07-02 20:36:00,Business,Cary,Durham,10.1,Meeting,Cary ➝ Durham,July,0 days 23:42:00,Saturday,7,20,Evening
2016-07-02 23:48:00,2016-07-03 00:12:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,July,0 days 23:36:00,Saturday,7,23,Night
2016-07-03 00:28:00,2016-07-03 00:38:00,Business,Cary,Morrisville,3.1,Errand/Supplies,Cary ➝ Morrisville,July,0 days 23:50:00,Sunday,7,0,Night
2016-07-03 03:02:00,2016-07-03 03:08:00,Business,Morrisville,Cary,3.1,Errand/Supplies,Morrisville ➝ Cary,July,0 days 23:54:00,Sunday,7,3,Night
2016-07-03 20:00:00,2016-07-03 20:18:00,Business,Cary,Durham,9.9,Meeting,Cary ➝ Durham,July,0 days 23:42:00,Sunday,7,20,Evening
2016-07-04 00:32:00,2016-07-04 00:47:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,July,0 days 23:45:00,Monday,7,0,Night
2016-07-04 17:31:00,2016-07-04 17:49:00,Business,Whitebridge,Summerwinds,8.8,Meeting,Whitebridge ➝ Summerwinds,July,0 days 23:42:00,Monday,7,17,Evening
2016-07-04 18:23:00,2016-07-04 18:49:00,Business,Summerwinds,Whitebridge,8.7,Temporary Site,Summerwinds ➝ Whitebridge,July,0 days 23:34:00,Monday,7,18,Evening
2016-07-04 20:00:00,2016-07-04 20:17:00,Business,Cary,Durham,11.8,Meeting,Cary ➝ Durham,July,0 days 23:43:00,Monday,7,20,Evening
2016-07-05 00:00:00,2016-07-05 00:05:00,Business,Parkwood,Parkwood,1.2,Errand/Supplies,Parkwood ➝ Parkwood,July,0 days 23:55:00,Tuesday,7,0,Night
2016-07-05 00:08:00,2016-07-05 00:28:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,July,0 days 23:40:00,Tuesday,7,0,Night
2016-07-05 16:48:00,2016-07-05 16:52:00,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies,Whitebridge ➝ Whitebridge,July,0 days 23:56:00,Tuesday,7,16,Afternoon
2016-07-05 20:06:00,2016-07-05 20:26:00,Business,Cary,Durham,9.9,,Cary ➝ Durham,July,0 days 23:40:00,Tuesday,7,20,Evening
2016-07-05 22:41:00,2016-07-05 23:02:00,Business,Durham,Morrisville,8.6,,Durham ➝ Morrisville,July,0 days 23:39:00,Tuesday,7,22,Night
2016-07-06 00:33:00,2016-07-06 00:53:00,Business,Morrisville,Cary,6.3,Meal/Entertain,Morrisville ➝ Cary,July,0 days 23:40:00,Wednesday,7,0,Night
2016-07-06 09:06:00,2016-07-06 09:25:00,Business,Cary,Durham,9.9,Meeting,Cary ➝ Durham,July,0 days 23:41:00,Wednesday,7,9,Morning
2016-07-06 12:48:00,2016-07-06 13:08:00,Business,Durham,Cary,9.9,,Durham ➝ Cary,July,0 days 23:40:00,Wednesday,7,12,Afternoon
2016-07-06 20:04:00,2016-07-06 20:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,Cary ➝ Morrisville,July,0 days 23:50:00,Wednesday,7,20,Evening
2016-07-06 23:46:00,2016-07-06 23:59:00,Business,Morrisville,Cary,3.1,Customer Visit,Morrisville ➝ Cary,July,0 days 23:47:00,Wednesday,7,23,Night
2016-07-07 08:22:00,2016-07-07 08:50:00,Business,Cary,Morrisville,7.9,Temporary Site,Cary ➝ Morrisville,July,0 days 23:32:00,Thursday,7,8,Morning
2016-07-07 10:27:00,2016-07-07 10:33:00,Business,Morrisville,Cary,8.9,,Morrisville ➝ Cary,July,0 days 23:54:00,Thursday,7,10,Morning
2016-07-07 12:59:00,2016-07-07 13:35:00,Business,Kenner,New Orleans,12.8,,Kenner ➝ New Orleans,July,0 days 23:24:00,Thursday,7,12,Afternoon
2016-07-08 09:50:00,2016-07-08 10:13:00,Business,CBD,Pontchartrain Beach,7.7,,CBD ➝ Pontchartrain Beach,July,0 days 23:37:00,Friday,7,9,Morning
2016-07-08 10:51:00,2016-07-08 11:12:00,Business,Pontchartrain Beach,CBD,7.0,,Pontchartrain Beach ➝ CBD,July,0 days 23:39:00,Friday,7,10,Morning
2016-07-08 13:48:00,2016-07-08 14:11:00,Business,New Orleans,Metairie,12.5,,New Orleans ➝ Metairie,July,0 days 23:37:00,Friday,7,13,Afternoon
2016-07-08 17:11:00,2016-07-08 17:30:00,Business,Kenner,New Orleans,13.2,,Kenner ➝ New Orleans,July,0 days 23:41:00,Friday,7,17,Evening
2016-07-09 09:03:00,2016-07-09 09:46:00,Business,New Orleans,Kenner,13.0,,New Orleans ➝ Kenner,July,0 days 23:17:00,Saturday,7,9,Morning
2016-07-09 09:52:00,2016-07-09 10:06:00,Business,Kenner,Metairie,4.9,,Kenner ➝ Metairie,July,0 days 23:46:00,Saturday,7,9,Morning
2016-07-09 10:15:00,2016-07-09 10:33:00,Business,Metairie,New Orleans,8.5,,Metairie ➝ New Orleans,July,0 days 23:42:00,Saturday,7,10,Morning
2016-07-10 14:10:00,2016-07-10 14:17:00,Business,CBD,St Thomas,1.3,,CBD ➝ St Thomas,July,0 days 23:53:00,Sunday,7,14,Afternoon
2016-07-10 16:04:00,2016-07-10 16:15:00,Business,St Thomas,CBD,1.8,,St Thomas ➝ CBD,July,0 days 23:49:00,Sunday,7,16,Afternoon
2016-07-10 18:05:00,2016-07-10 18:21:00,Business,New Orleans,Kenner,13.6,,New Orleans ➝ Kenner,July,0 days 23:44:00,Sunday,7,18,Evening
2016-07-10 19:51:00,2016-07-10 20:08:00,Business,Kenner,New Orleans,13.4,,Kenner ➝ New Orleans,July,0 days 23:43:00,Sunday,7,19,Evening
2016-07-12 16:10:00,2016-07-12 16:45:00,Business,New Orleans,Kenner,12.3,,New Orleans ➝ Kenner,July,0 days 23:25:00,Tuesday,7,16,Afternoon
2016-07-12 19:21:00,2016-07-12 19:26:00,Personal,Kenner,Kenner,1.4,,Kenner ➝ Kenner,July,0 days 23:55:00,Tuesday,7,19,Evening
2016-07-12 23:47:00,2016-07-13 00:11:00,Personal,Morrisville,Cary,8.7,,Morrisville ➝ Cary,July,0 days 23:36:00,Tuesday,7,23,Night
2016-07-13 12:39:00,2016-07-13 13:20:00,Personal,Cary,Morrisville,23.5,,Cary ➝ Morrisville,July,0 days 23:19:00,Wednesday,7,12,Afternoon
2016-07-13 13:25:00,2016-07-13 13:39:00,Personal,Morrisville,Morrisville,2.2,,Morrisville ➝ Morrisville,July,0 days 23:46:00,Wednesday,7,13,Afternoon
2016-07-13 13:42:00,2016-07-13 13:54:00,Personal,Morrisville,Cary,4.4,,Morrisville ➝ Cary,July,0 days 23:48:00,Wednesday,7,13,Afternoon
2016-07-14 15:51:00,2016-07-14 15:59:00,Personal,Cary,Morrisville,3.3,,Cary ➝ Morrisville,July,0 days 23:52:00,Thursday,7,15,Afternoon
2016-07-14 16:03:00,2016-07-14 16:34:00,Business,Morrisville,Morrisville,11.8,Errand/Supplies,Morrisville ➝ Morrisville,July,0 days 23:29:00,Thursday,7,16,Afternoon
2016-07-14 16:39:00,2016-07-14 20:05:00,Business,Morrisville,Banner Elk,195.3,,Morrisville ➝ Banner Elk,July,0 days 20:34:00,Thursday,7,16,Afternoon
2016-07-15 11:32:00,2016-07-15 11:53:00,Personal,Banner Elk,Banner Elk,8.3,,Banner Elk ➝ Banner Elk,July,0 days 23:39:00,Friday,7,11,Morning
2016-07-15 12:09:00,2016-07-15 12:19:00,Personal,Banner Elk,Banner Elk,3.2,,Banner Elk ➝ Banner Elk,July,0 days 23:50:00,Friday,7,12,Afternoon
2016-07-15 12:35:00,2016-07-15 13:15:00,Personal,Banner Elk,Elk Park,22.4,,Banner Elk ➝ Elk Park,July,0 days 23:20:00,Friday,7,12,Afternoon
2016-07-15 15:03:00,2016-07-15 15:33:00,Personal,Elk Park,Banner Elk,12.2,,Elk Park ➝ Banner Elk,July,0 days 23:30:00,Friday,7,15,Afternoon
2016-07-15 15:40:00,2016-07-15 15:52:00,Personal,Banner Elk,Banner Elk,4.5,,Banner Elk ➝ Banner Elk,July,0 days 23:48:00,Friday,7,15,Afternoon
2016-07-16 13:14:00,2016-07-16 14:10:00,Personal,Banner Elk,Newland,28.1,,Banner Elk ➝ Newland,July,0 days 23:04:00,Saturday,7,13,Afternoon
2016-07-16 14:14:00,2016-07-16 14:30:00,Personal,Newland,Newland,3.8,,Newland ➝ Newland,July,0 days 23:44:00,Saturday,7,14,Afternoon
2016-07-16 15:29:00,2016-07-16 16:57:00,Personal,Newland,Boone,41.9,,Newland ➝ Boone,July,0 days 22:32:00,Saturday,7,15,Afternoon
2016-07-16 19:42:00,2016-07-16 20:35:00,Personal,Boone,Banner Elk,23.8,,Boone ➝ Banner Elk,July,0 days 23:07:00,Saturday,7,19,Evening
2016-07-16 21:45:00,2016-07-16 22:18:00,Personal,Banner Elk,Banner Elk,13.0,,Banner Elk ➝ Banner Elk,July,0 days 23:27:00,Saturday,7,21,Night
2016-07-16 22:50:00,2016-07-16 23:03:00,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,Banner Elk ➝ Banner Elk,July,0 days 23:47:00,Saturday,7,22,Night
2016-07-17 11:23:00,2016-07-17 11:50:00,Personal,Banner Elk,Boone,15.1,Charity ($),Banner Elk ➝ Boone,July,0 days 23:33:00,Sunday,7,11,Morning
2016-07-17 12:20:00,2016-07-17 15:25:00,Personal,Boone,Cary,180.2,Commute,Boone ➝ Cary,July,0 days 20:55:00,Sunday,7,12,Afternoon
2016-07-18 10:37:00,2016-07-18 10:49:00,Personal,Cary,Morrisville,4.1,Moving,Cary ➝ Morrisville,July,0 days 23:48:00,Monday,7,10,Morning
2016-07-18 10:54:00,2016-07-18 11:15:00,Personal,Morrisville,Cary,6.1,Moving,Morrisville ➝ Cary,July,0 days 23:39:00,Monday,7,10,Morning
2016-07-18 11:25:00,2016-07-18 11:36:00,Personal,Northwoods,Preston,3.3,Moving,Northwoods ➝ Preston,July,0 days 23:49:00,Monday,7,11,Morning
2016-07-18 11:40:00,2016-07-18 11:56:00,Personal,Preston,Whitebridge,4.7,Moving,Preston ➝ Whitebridge,July,0 days 23:44:00,Monday,7,11,Morning
2016-07-18 17:12:00,2016-07-18 17:33:00,Business,Cary,Apex,7.2,Meeting,Cary ➝ Apex,July,0 days 23:39:00,Monday,7,17,Evening
2016-07-18 18:32:00,2016-07-18 18:47:00,Business,Apex,Cary,5.5,Meal/Entertain,Apex ➝ Cary,July,0 days 23:45:00,Monday,7,18,Evening
2016-07-18 19:07:00,2016-07-18 19:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,Cary ➝ Morrisville,July,0 days 23:53:00,Monday,7,19,Evening
2016-07-18 20:28:00,2016-07-18 20:32:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,Hazelwood ➝ Weston,July,0 days 23:56:00,Monday,7,20,Evening
2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,Morrisville ➝ Cary,July,0 days 23:52:00,Monday,7,21,Night
2016-07-19 10:35:00,2016-07-19 10:51:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,Whitebridge ➝ Stonewater,July,0 days 23:44:00,Tuesday,7,10,Morning
2016-07-19 10:56:00,2016-07-19 11:11:00,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,Stonewater ➝ Lexington Park at Amberly,July,0 days 23:45:00,Tuesday,7,10,Morning
2016-07-19 11:30:00,2016-07-19 12:00:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,Lexington Park at Amberly ➝ Whitebridge,July,0 days 23:30:00,Tuesday,7,11,Morning
2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,Whitebridge ➝ Chessington,July,0 days 23:50:00,Tuesday,7,17,Evening
2016-07-19 17:50:00,2016-07-19 18:08:00,Personal,Chessington,Whitebridge,4.8,,Chessington ➝ Whitebridge,July,0 days 23:42:00,Tuesday,7,17,Evening
2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,,Whitebridge ➝ Edgehill Farms,July,0 days 23:48:00,Wednesday,7,17,Evening
2016-07-20 17:50:00,2016-07-20 17:57:00,Personal,Edgehill Farms,Preston,1.4,,Edgehill Farms ➝ Preston,July,0 days 23:53:00,Wednesday,7,17,Evening
2016-07-20 18:16:00,2016-07-20 18:20:00,Personal,Preston,Whitebridge,1.4,,Preston ➝ Whitebridge,July,0 days 23:56:00,Wednesday,7,18,Evening
2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,,Whitebridge ➝ Edgehill Farms,July,0 days 23:54:00,Thursday,7,17,Evening
2016-07-21 17:42:00,2016-07-21 17:51:00,Business,Edgehill Farms,Burtrose,2.3,,Edgehill Farms ➝ Burtrose,July,0 days 23:51:00,Thursday,7,17,Evening
2016-07-21 18:27:00,2016-07-21 18:42:00,Business,Cary,Morrisville,3.7,,Cary ➝ Morrisville,July,0 days 23:45:00,Thursday,7,18,Evening
2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,,Morrisville ➝ Cary,July,0 days 23:51:00,Thursday,7,19,Evening
2016-07-22 10:42:00,2016-07-22 10:53:00,Business,Cary,Morrisville,3.8,,Cary ➝ Morrisville,July,0 days 23:49:00,Friday,7,10,Morning
2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,,Morrisville ➝ Cary,July,0 days 23:46:00,Friday,7,11,Morning
2016-07-22 11:37:00,2016-07-22 12:00:00,Business,Hazelwood,Lexington Park at Amberly,9.1,,Hazelwood ➝ Lexington Park at Amberly,July,0 days 23:37:00,Friday,7,11,Morning
2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,,Cary ➝ Durham,July,0 days 23:43:00,Friday,7,12,Afternoon
2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,July,0 days 23:39:00,Friday,7,13,Afternoon
2016-07-22 14:27:00,2016-07-22 14:43:00,Business,Cary,Morrisville,6.1,Meal/Entertain,Cary ➝ Morrisville,July,0 days 23:44:00,Friday,7,14,Afternoon
2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,,Morrisville ➝ Cary,July,0 days 23:27:00,Friday,7,15,Afternoon
2016-07-22 18:33:00,2016-07-22 18:51:00,Business,Wayne Ridge,Whitebridge,8.0,,Wayne Ridge ➝ Whitebridge,July,0 days 23:42:00,Friday,7,18,Evening
2016-07-23 14:27:00,2016-07-23 14:44:00,Business,Cary,Morrisville,4.0,,Cary ➝ Morrisville,July,0 days 23:43:00,Saturday,7,14,Afternoon
2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,,Morrisville ➝ Cary,July,0 days 23:36:00,Saturday,7,14,Afternoon
2016-07-23 15:15:00,2016-07-23 15:27:00,Business,Cary,Morrisville,3.0,,Cary ➝ Morrisville,July,0 days 23:48:00,Saturday,7,15,Afternoon
2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,,Morrisville ➝ Cary,July,0 days 23:40:00,Saturday,7,15,Afternoon
2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,Cary ➝ Durham,July,0 days 23:44:00,Saturday,7,20,Evening
2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,Durham ➝ Cary,July,0 days 23:35:00,Saturday,7,23,Night
2016-07-25 10:35:00,2016-07-25 10:41:00,Business,Whitebridge,Parkway,1.5,,Whitebridge ➝ Parkway,July,0 days 23:54:00,Monday,7,10,Morning
2016-07-25 10:47:00,2016-07-25 10:58:00,Business,Cary,Morrisville,4.9,,Cary ➝ Morrisville,July,0 days 23:49:00,Monday,7,10,Morning
2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,,Morrisville ➝ Cary,July,0 days 23:31:00,Monday,7,11,Morning
2016-07-25 11:37:00,2016-07-25 11:44:00,Business,Parkway,Whitebridge,1.7,,Parkway ➝ Whitebridge,July,0 days 23:53:00,Monday,7,11,Morning
2016-07-26 15:43:00,2016-07-26 15:49:00,Business,Whitebridge,Westpark Place,2.2,,Whitebridge ➝ Westpark Place,July,0 days 23:54:00,Tuesday,7,15,Afternoon
2016-07-26 17:14:00,2016-07-26 17:24:00,Business,Westpark Place,Whitebridge,2.1,,Westpark Place ➝ Whitebridge,July,0 days 23:50:00,Tuesday,7,17,Evening
2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,Cary ➝ Morrisville,July,0 days 23:52:00,Tuesday,7,20,Evening
2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,Morrisville ➝ Cary,July,0 days 23:52:00,Tuesday,7,22,Night
2016-07-27 19:08:00,2016-07-27 19:20:00,Business,Cary,Morrisville,2.8,,Cary ➝ Morrisville,July,0 days 23:48:00,Wednesday,7,19,Evening
2016-07-27 21:34:00,2016-07-27 21:57:00,Business,Morrisville,Raleigh,14.7,,Morrisville ➝ Raleigh,July,0 days 23:37:00,Wednesday,7,21,Night
2016-07-27 22:00:00,2016-07-27 22:26:00,Business,Raleigh,Morrisville,14.6,,Raleigh ➝ Morrisville,July,0 days 23:34:00,Wednesday,7,22,Night
2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,,Morrisville ➝ Cary,July,0 days 23:55:00,Thursday,7,0,Night
2016-07-29 15:45:00,2016-07-29 15:47:00,Business,Whitebridge,Westpark Place,2.2,,Whitebridge ➝ Westpark Place,July,0 days 23:58:00,Friday,7,15,Afternoon
2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,Westpark Place ➝ Whitebridge,July,0 days 23:42:00,Friday,7,17,Evening
2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,,Cary ➝ Durham,July,0 days 23:35:00,Saturday,7,17,Evening
2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,,Durham ➝ Cary,July,0 days 23:35:00,Saturday,7,21,Night
2016-07-31 17:30:00,2016-07-31 17:37:00,Business,Westpark Place,Whitebridge,1.8,,Westpark Place ➝ Whitebridge,July,0 days 23:53:00,Sunday,7,17,Evening
2016-08-01 12:47:00,2016-08-01 13:04:00,Business,Whitebridge,Arlington Park at Amberly,6.2,,Whitebridge ➝ Arlington Park at Amberly,August,0 days 23:43:00,Monday,8,12,Afternoon
2016-08-01 13:08:00,2016-08-01 13:19:00,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,,Arlington Park at Amberly ➝ Lexington Park at Amberly,August,0 days 23:49:00,Monday,8,13,Afternoon
2016-08-01 13:28:00,2016-08-01 13:46:00,Business,Lexington Park at Amberly,Westpark Place,1.9,,Lexington Park at Amberly ➝ Westpark Place,August,0 days 23:42:00,Monday,8,13,Afternoon
2016-08-01 13:52:00,2016-08-01 14:14:00,Business,Cary,Apex,6.9,,Cary ➝ Apex,August,0 days 23:38:00,Monday,8,13,Afternoon
2016-08-01 15:40:00,2016-08-01 15:47:00,Business,Apex,Cary,4.6,,Apex ➝ Cary,August,0 days 23:53:00,Monday,8,15,Afternoon
2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,,Whitebridge ➝ Edgehill Farms,August,0 days 23:53:00,Monday,8,16,Afternoon
2016-08-01 16:29:00,2016-08-01 16:59:00,Business,Cary,Morrisville,9.1,,Cary ➝ Morrisville,August,0 days 23:30:00,Monday,8,16,Afternoon
2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,,Morrisville ➝ Cary,August,0 days 23:28:00,Monday,8,17,Evening
2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,Morrisville,8.4,Meeting,Cary ➝ Morrisville,August,0 days 23:39:00,Tuesday,8,8,Morning
2016-08-02 11:51:00,2016-08-02 12:15:00,Business,Arlington,Washington,4.9,,Arlington ➝ Washington,August,0 days 23:36:00,Tuesday,8,11,Morning
2016-08-02 19:15:00,2016-08-02 19:23:00,Business,Kalorama Triangle,K Street,1.0,,Kalorama Triangle ➝ K Street,August,0 days 23:52:00,Tuesday,8,19,Evening
2016-08-02 21:23:00,2016-08-02 21:29:00,Business,K Street,Kalorama Triangle,1.0,,K Street ➝ Kalorama Triangle,August,0 days 23:54:00,Tuesday,8,21,Night
2016-08-03 12:46:00,2016-08-03 13:00:00,Business,West End,Northwest Rectangle,2.0,,West End ➝ Northwest Rectangle,August,0 days 23:46:00,Wednesday,8,12,Afternoon
2016-08-03 14:59:00,2016-08-03 15:03:00,Business,K Street,Kalorama Triangle,1.1,,K Street ➝ Kalorama Triangle,August,0 days 23:56:00,Wednesday,8,14,Afternoon
2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,,Kalorama Triangle ➝ Downtown,August,0 days 23:56:00,Wednesday,8,16,Afternoon
2016-08-05 17:23:00,2016-08-05 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,,Connecticut Avenue ➝ Kalorama Triangle,August,0 days 23:53:00,Friday,8,17,Evening
2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,,Kalorama Triangle ➝ Columbia Heights,August,0 days 23:56:00,Friday,8,18,Evening
2016-08-05 19:17:00,2016-08-05 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,,Columbia Heights ➝ Kalorama Triangle,August,0 days 23:50:00,Friday,8,19,Evening
2016-08-06 06:40:00,2016-08-06 06:58:00,Business,Washington,Arlington,6.6,,Washington ➝ Arlington,August,0 days 23:42:00,Saturday,8,6,Morning
2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,,Morrisville ➝ Cary,August,0 days 23:38:00,Saturday,8,9,Morning
2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,,Whitebridge ➝ Edgehill Farms,August,0 days 23:51:00,Sunday,8,17,Evening
2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,Edgehill Farms ➝ Whitebridge,August,0 days 23:45:00,Sunday,8,17,Evening
2016-08-07 18:17:00,2016-08-07 18:23:00,Business,Cary,Morrisville,2.5,,Cary ➝ Morrisville,August,0 days 23:54:00,Sunday,8,18,Evening
2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,Morrisville ➝ Cary,August,0 days 23:52:00,Sunday,8,20,Evening
2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,,Whitebridge ➝ Farmington Woods,August,0 days 23:46:00,Monday,8,16,Afternoon
2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,,Farmington Woods ➝ Edgehill Farms,August,0 days 23:47:00,Monday,8,16,Afternoon
2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,Edgehill Farms ➝ Whitebridge,August,0 days 23:49:00,Monday,8,17,Evening
2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,,Cary ➝ Morrisville,August,0 days 23:35:00,Monday,8,21,Night
2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,Morrisville ➝ Cary,August,0 days 23:51:00,Monday,8,23,Night
2016-08-09 14:20:00,2016-08-09 14:38:00,Business,Whitebridge,Waverly Place,6.9,,Whitebridge ➝ Waverly Place,August,0 days 23:42:00,Tuesday,8,14,Afternoon
2016-08-09 15:15:00,2016-08-09 15:36:00,Business,Cary,Raleigh,14.9,,Cary ➝ Raleigh,August,0 days 23:39:00,Tuesday,8,15,Afternoon
2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,,Raleigh ➝ Cary,August,0 days 23:27:00,Tuesday,8,16,Afternoon
2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,,Cary ➝ Durham,August,0 days 23:32:00,Wednesday,8,16,Afternoon
2016-08-10 17:53:00,2016-08-10 18:28:00,Business,Durham,Apex,15.3,,Durham ➝ Apex,August,0 days 23:25:00,Wednesday,8,17,Evening
2016-08-10 18:49:00,2016-08-10 18:50:00,Business,Apex,Apex,1.0,,Apex ➝ Apex,August,0 days 23:59:00,Wednesday,8,18,Evening
2016-08-10 19:47:00,2016-08-10 20:02:00,Business,Apex,Cary,6.0,,Apex ➝ Cary,August,0 days 23:45:00,Wednesday,8,19,Evening
2016-08-11 12:53:00,2016-08-11 13:00:00,Business,Whitebridge,Heritage Pines,2.2,,Whitebridge ➝ Heritage Pines,August,0 days 23:53:00,Thursday,8,12,Afternoon
2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,,Heritage Pines ➝ Edgehill Farms,August,0 days 23:46:00,Thursday,8,13,Afternoon
2016-08-11 13:32:00,2016-08-11 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,,Edgehill Farms ➝ Whitebridge,August,0 days 23:50:00,Thursday,8,13,Afternoon
